"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","yr","mo"
".@HillaryClinton believes Republicans should set the standard for disclosure of her Wall Street speeches. Aren’t we better than that?",FALSE,3151,NA,2016-02-24 02:15:02,FALSE,NA,"702315767639863297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",1734,FALSE,FALSE,NA,NA,2016,2
"¿Qué tipo de país quieres tener?  ¿Estás listo para luchar por él? #DemTownHall",FALSE,924,NA,2016-02-24 01:54:02,FALSE,NA,"702310485241131008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",446,FALSE,FALSE,NA,NA,2016,2
"Taking on the tobacco industry is something I would enjoy doing very, very much. #DemTownHall",FALSE,2199,NA,2016-02-24 01:52:34,FALSE,NA,"702310114875715584",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",669,FALSE,FALSE,NA,NA,2016,2
"This campaign is relying on small campaign donors, over 1,000,000 of them, 27 bucks a piece. That's who I'm indebted to. Not Wall Street.",FALSE,2409,NA,2016-02-24 01:49:29,FALSE,NA,"702309341638950913",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1019,FALSE,FALSE,NA,NA,2016,2
"Instead of cutting programs for seniors, children and veterans, we are gonna demand large corporations and the wealthy pay their fair share.",FALSE,1479,"BernieSanders",2016-02-24 01:33:30,FALSE,"702303813588267009","702305319137861632","216776631","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",639,FALSE,FALSE,NA,NA,2016,2
"It is absurd that the top one-tenth of one percent own almost as much wealth as the bottom 90 percent. #DemTownHall",FALSE,2117,NA,2016-02-24 01:27:31,FALSE,NA,"702303813588267009",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",934,FALSE,FALSE,NA,NA,2016,2
"""My father is from Poland. No one has asked for my birth certificate. Maybe it has to do with the color of my skin."" #DemTownHall",FALSE,4691,NA,2016-02-24 01:24:58,FALSE,NA,"702303168932114433",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",2177,FALSE,FALSE,NA,NA,2016,2
"Criminal justice reform must be the civil rights issue of the 21st century and the first piece has to be police reform. #DemTownHall",FALSE,1478,NA,2016-02-24 01:18:17,FALSE,NA,"702301489352413184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",707,FALSE,FALSE,NA,NA,2016,2
"This campaign is based upon a very simple principle: Real change never comes from the top on down. It always comes from the bottom up.",FALSE,2643,NA,2016-02-24 00:32:03,FALSE,NA,"702289854361513985",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1227,FALSE,FALSE,NA,NA,2016,2
"Our health care plan is the only plan that would provide care for all Americans, regardless of income.
https://t.co/BaJYpJGtYe",FALSE,1593,NA,2016-02-23 23:17:01,FALSE,NA,"702270971646861313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",796,FALSE,FALSE,NA,NA,2016,2
"We are accomplishing what the political establishment said was impossible. Don't underestimate us. #FeelTheBern",FALSE,2757,NA,2016-02-23 21:46:04,FALSE,NA,"702248082864365568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1251,FALSE,FALSE,NA,NA,2016,2
"Join Jane Sanders in Columbia, South Carolina for a conversation on education today. 
https://t.co/CLB9zWvcCK",FALSE,901,NA,2016-02-23 20:47:22,FALSE,NA,"702233308986548224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",354,FALSE,FALSE,NA,NA,2016,2
"We can live in a nation where every person, no matter their sexual orientation, realizes the promise of equality.
https://t.co/MjCXeFSkTa",FALSE,2329,NA,2016-02-23 20:18:04,FALSE,NA,"702225934254931968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1136,FALSE,FALSE,NA,NA,2016,2
"""When Bernie gets to the White House, he will do the right thing. No flipping, no flopping."" - @SpikeLee 
https://t.co/jB15jjCAiT",FALSE,2292,NA,2016-02-23 18:52:44,FALSE,NA,"702204461318610949",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1266,FALSE,FALSE,NA,NA,2016,2
"Democratic socialism means that going to a public university tuition free would be a right in this country. https://t.co/LimwBugl03",FALSE,4827,NA,2016-02-23 17:56:13,FALSE,NA,"702190238735724544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",2137,FALSE,FALSE,NA,NA,2016,2
".@MrDannyGlover has used his celebrity status in the fight for racial economic justice and I thank him for that. 
https://t.co/La0Xim8H7B",FALSE,1370,NA,2016-02-23 17:08:03,FALSE,NA,"702178117356429313",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",543,FALSE,FALSE,NA,NA,2016,2
"""I will certainly look into it."" - @HillaryClinton 

Voters deserve to know what she told Wall Street and Big Pharma behind closed doors.",FALSE,3896,NA,2016-02-23 16:24:08,FALSE,NA,"702167064895557632",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1863,FALSE,FALSE,NA,NA,2016,2
"When you're sick, you shouldn't have to worry about finding the money to go to a doctor.",FALSE,4812,NA,2016-02-23 15:22:08,FALSE,NA,"702151461187096577",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",2215,FALSE,FALSE,NA,NA,2016,2
"If you want a candidate who is going to defeat Donald Trump, you’re looking at him. 
https://t.co/Zo0GTdE0MZ",FALSE,3951,NA,2016-02-23 14:09:03,FALSE,NA,"702133071605166080",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1644,FALSE,FALSE,NA,NA,2016,2
"""The more people get to know Bernie, what he stands for and his consistency, the more people support him.""
https://t.co/nFBNrmfYGv",FALSE,3457,NA,2016-02-23 02:31:01,FALSE,NA,"701957404729028612",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1469,FALSE,FALSE,NA,NA,2016,2
"I’m not running for president because it’s my turn, but because it’s everyone's turn to live in a nation of hope and opportunity for all.",FALSE,9523,NA,2016-02-22 22:47:36,FALSE,NA,"701901178100056065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",4609,FALSE,FALSE,NA,NA,2016,2
"New analysis from @WCVI: Sanders won the Latino vote in Nevada. https://t.co/xojkGsduv4",FALSE,1623,NA,2016-02-22 20:53:01,FALSE,NA,"701872343736520704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",834,FALSE,FALSE,NA,NA,2016,2
"It's been 17 days, 16 hours and 32 minutes since @HillaryClinton said she would ""look into"" releasing her paid speeches to Wall Street.",FALSE,8861,NA,2016-02-22 19:27:04,FALSE,NA,"701850712284786689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",5504,FALSE,FALSE,NA,NA,2016,2
"This campaign is about bringing people together. We understand that when we stand together, there is nothing we can't accomplish.",FALSE,2705,NA,2016-02-22 18:02:12,FALSE,NA,"701829358038568961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1154,FALSE,FALSE,NA,NA,2016,2
"There would be nothing that would give me greater pleasure than beating @realDonaldTrump.
https://t.co/4L9HoWrDzl",FALSE,7123,NA,2016-02-22 02:43:55,FALSE,NA,"701598261363118080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3068,FALSE,FALSE,NA,NA,2016,2
"Republicans should worry more about their grandkids and the future of our planet than their campaign contributors. https://t.co/WLUq1HCQrs",FALSE,7528,NA,2016-02-22 00:45:40,FALSE,NA,"701568505477361664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",2776,FALSE,FALSE,NA,NA,2016,2
"While Bernie rallied in downtown Greenville, volunteers kept calls going strong. Join us:
https://t.co/q0sQD5LtAS https://t.co/CgDGTTJcJb",FALSE,1762,NA,2016-02-22 00:04:24,FALSE,NA,"701558119655088129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",630,FALSE,FALSE,NA,NA,2016,2
"If you want a candidate who’s going to defeat Donald Trump, you’re looking at him. #SCforBernie https://t.co/Kzh46gKAo3",FALSE,6030,NA,2016-02-21 23:35:47,FALSE,NA,"701550918894923776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",2699,FALSE,FALSE,NA,NA,2016,2
"Our opponents are funding their campaigns with checks from billionaires and Wall Street. Not us. #BernieInSC",FALSE,2687,NA,2016-02-21 23:12:54,FALSE,NA,"701545157137543169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1070,FALSE,FALSE,NA,NA,2016,2
"Here's the reality: the status quo is not enough. We need real change. And we're not gonna get that by tinkering at the margins. #BernieInSC",FALSE,2838,NA,2016-02-21 23:04:27,FALSE,NA,"701543033611747328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1370,FALSE,FALSE,NA,NA,2016,2
"Racism, sexism, and bigotry is not what this country is supposed to be about. #BernieInSC",FALSE,5770,NA,2016-02-21 23:00:21,FALSE,NA,"701541999992664068",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",3274,FALSE,FALSE,NA,NA,2016,2
"Thank you Rev. Charles Jackson and your congregation for the warm welcome today.
https://t.co/oUoSSDG4mn",FALSE,1688,NA,2016-02-21 21:30:06,FALSE,NA,"701519287656165376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",515,FALSE,FALSE,NA,NA,2016,2
"My message to you today is straightforward: If elected president, I will rein in Wall Street so they can’t crash our economy again.",FALSE,4492,NA,2016-02-21 20:30:09,FALSE,NA,"701504200681791488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1643,FALSE,FALSE,NA,NA,2016,2
"We need police forces that reflect the diversity of our communities.",FALSE,2933,NA,2016-02-21 19:59:03,FALSE,NA,"701496373384876032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1115,FALSE,FALSE,NA,NA,2016,2
"Kids are jailed for possessing marijuana or other minor crimes. Nothing happens to Wall Street execs whose illegal behavior harmed millions.",FALSE,7721,NA,2016-02-21 18:38:09,FALSE,NA,"701476014073851904",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",4638,FALSE,FALSE,NA,NA,2016,2
"It is time to take marijuana off the federal list of controlled substances and let states decide.",FALSE,10999,NA,2016-02-21 16:35:04,FALSE,NA,"701445039210131456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",5396,FALSE,FALSE,NA,NA,2016,2
"We need to solve problems like immigration in America, not use these issues to promote division and hostility.",FALSE,3832,NA,2016-02-21 14:38:58,FALSE,NA,"701415822850334720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1638,FALSE,FALSE,NA,NA,2016,2
"Proud that we brought many working and young people into the political process. We have the wind at our back as we head into Super Tuesday.",FALSE,4804,"BernieSanders",2016-02-20 23:03:52,FALSE,"701179006763167744","701180498790346754","216776631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",1584,FALSE,FALSE,NA,NA,2016,2
"I am very proud of the campaign we ran. Five weeks ago we were 25 points behind and we ended up in a very close election.",FALSE,6178,"BernieSanders",2016-02-20 22:57:57,FALSE,"701178233924907009","701179006763167744","216776631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",2172,FALSE,FALSE,NA,NA,2016,2
"I want to thank the people of Nevada for the support they have given us and the boost that their support will give us as we go forward.",FALSE,10626,NA,2016-02-20 22:54:52,FALSE,NA,"701178233924907009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",3040,FALSE,FALSE,NA,NA,2016,2
"Si estás en la línea del caucus, ¡NO TE VAYAS! No necesitas ID para registrarte. ¿Cualquier pregunta? Llama al 702-778-4336 #NVDemsCaucus",FALSE,1013,NA,2016-02-20 20:57:07,FALSE,NA,"701148599170658304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",478,FALSE,FALSE,NA,NA,2016,2
"If you're in line to caucus, DO NOT LEAVE! You don't need ID to caucus or to register to vote. Any issues? Call 702-778-4336.",FALSE,2477,NA,2016-02-20 20:17:05,FALSE,NA,"701138522971860993",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1558,FALSE,FALSE,NA,NA,2016,2
"Tens of thousands of fellow Bernie supporters are on their way to the caucus. Get to your caucus location now. https://t.co/N9XY2Saox8",FALSE,2627,NA,2016-02-20 19:24:13,FALSE,NA,"701125222145994752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",875,FALSE,FALSE,NA,NA,2016,2
"Nevada, you've got just enough time to head out and caucus for Bernie. Text CAUCUS to 82623 to find your caucus location and head over now.",FALSE,1437,NA,2016-02-20 18:58:22,FALSE,NA,"701118715002097665",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",616,FALSE,FALSE,NA,NA,2016,2
"This campaign isn’t about me. This campaign is about US. Nevada, go caucus today at 11am. https://t.co/ZKxwLTh5AY #NVforBernie",FALSE,1564,NA,2016-02-20 17:39:36,FALSE,NA,"701098891345670144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",841,FALSE,FALSE,NA,NA,2016,2
"Look up your caucus location here: https://t.co/ZKxwLTh5AY #NVforBernie",FALSE,884,NA,2016-02-20 17:05:05,FALSE,NA,"701090204598185987",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",456,FALSE,FALSE,NA,NA,2016,2
"Together, we can send a message that will echo from Wall Street to Washington, from Maine to California. Go caucus. #NVforBernie",FALSE,2031,NA,2016-02-20 16:31:07,FALSE,NA,"701081656489193472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",803,FALSE,FALSE,NA,NA,2016,2
"Questions or issues about caucusing today? Call our hotline: #NVforBernie https://t.co/ymPfEeEDDU",FALSE,1179,NA,2016-02-20 16:09:05,FALSE,NA,"701076113615794177",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",646,FALSE,FALSE,NA,NA,2016,2
"Nevada: today we caucus. Get to your caucus location by 11am. If there is a large voter turnout, we can win. Join history in the making.",FALSE,3747,NA,2016-02-20 15:32:15,FALSE,NA,"701066845395116032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1632,FALSE,FALSE,NA,NA,2016,2
"We can live in a country where every veteran receives the health care and benefits they have earned and receives the respect they deserve.",FALSE,2970,NA,2016-02-20 05:47:04,FALSE,NA,"700919577811640322",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1156,FALSE,FALSE,NA,NA,2016,2
"Nevada, please help us move the political revolution forward! 
https://t.co/ZKxwLTh5AY",FALSE,1826,NA,2016-02-20 05:25:23,FALSE,NA,"700914123018600449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",888,FALSE,FALSE,NA,NA,2016,2
"This campaign is gaining momentum because we are listening to the pain of the people. They want real change! https://t.co/smwQX59qsO",FALSE,3636,NA,2016-02-20 04:44:17,FALSE,NA,"700903780032737281",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1397,FALSE,FALSE,NA,NA,2016,2
"Nevada, I have a feeling that we are going to make a little bit of history tomorrow! https://t.co/uhHidX3mY1",FALSE,4493,NA,2016-02-20 04:41:14,FALSE,NA,"700903010247901184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",1588,FALSE,FALSE,NA,NA,2016,2
"Tune in live to Bernie speaking at the Henderson rally before tomorrow's caucus in Nevada: https://t.co/2tiTqutbcz",FALSE,855,NA,2016-02-20 04:34:05,FALSE,NA,"700901212883791874",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",255,FALSE,FALSE,NA,NA,2016,2
"Through good times and bad, Social Security has paid every nickel owed to every eligible American – on time and without delay.",FALSE,2045,NA,2016-02-20 02:48:01,FALSE,NA,"700874519485911042",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",616,FALSE,FALSE,NA,NA,2016,2
"Corporations cut millions of retirement dreams by ending benefit pension plans, but Social Security was right there with full benefits.",FALSE,1632,NA,2016-02-20 01:11:05,FALSE,NA,"700850126076547073",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",685,FALSE,FALSE,NA,NA,2016,2
"""This country owes Senator Harry Reid a debt of gratitude."" #DemTownHall",FALSE,877,NA,2016-02-19 02:15:21,FALSE,NA,"700503910054670337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",244,FALSE,FALSE,NA,NA,2016,2
"Clinton Electability Faces Scrutiny: https://t.co/TWxT7O1rH4 via Mark Gersh",FALSE,943,NA,2016-02-19 01:44:10,FALSE,NA,"700496061425516544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",420,FALSE,FALSE,NA,NA,2016,2
"Nevada, do you know how you are getting to the Caucus on Saturday? let us know if you need a ride: https://t.co/HVuWynFjgd",FALSE,1117,NA,2016-02-19 01:16:06,FALSE,NA,"700488998578290688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",572,FALSE,FALSE,NA,NA,2016,2
"""Si uno toma dinero de los poderosos acabará teniendo que devolver el favor."" - Rogelio Llamas, Nevada
https://t.co/kFAxH2COhE",FALSE,709,NA,2016-02-19 00:07:03,FALSE,NA,"700471623984414720",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",317,FALSE,FALSE,NA,NA,2016,2
"I voted against the war in Iraq. I am vigorously opposed to an endless war in the Middle East.",FALSE,4543,NA,2016-02-18 23:19:56,FALSE,NA,"700459764967342080",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1595,FALSE,FALSE,NA,NA,2016,2
"Nevada, do you know what time you need to be there on Saturday, Feb 20? That one is easy: plan to be there at 11am. 
https://t.co/ZKxwLTh5AY",FALSE,1107,NA,2016-02-18 22:55:02,FALSE,NA,"700453498454831104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",552,FALSE,FALSE,NA,NA,2016,2
"""democracy is essentially a pro-active citizenry demanding public servants represent just causes."" -@MrDannyGlover
https://t.co/v0SITLLH10",FALSE,1240,NA,2016-02-18 21:39:06,FALSE,NA,"700434387276464129",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",559,FALSE,FALSE,NA,NA,2016,2
"We can live in a country where every citizen has health care as a right, not a privilege.",FALSE,2674,NA,2016-02-18 21:04:06,FALSE,NA,"700425582773841921",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1050,FALSE,FALSE,NA,NA,2016,2
"Businesses would save over $9,400 a year in health care costs for the average employee under my Medicare-for-All plan.",FALSE,2082,NA,2016-02-18 19:58:01,FALSE,NA,"700408952098390016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1022,FALSE,FALSE,NA,NA,2016,2
"Powered by folks like you all across NV, we'll show that the people, standing united, shouldn't be underestimated. 
https://t.co/kM301PkkjK",FALSE,1025,NA,2016-02-18 19:13:04,FALSE,NA,"700397639951486976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",459,FALSE,FALSE,NA,NA,2016,2
"Nuestro compromiso debe ser siempre defender a las familias trabajadoras, no premiar a los bancos de Wall Street.
https://t.co/kFAxH2COhE",FALSE,846,NA,2016-02-18 18:06:07,FALSE,NA,"700380791532990464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",442,FALSE,FALSE,NA,NA,2016,2
"With the Nevada caucus on Saturday, I want to know what your plan is to get there and make your voice heard. https://t.co/3BhVd8Hbma",FALSE,1333,NA,2016-02-18 17:12:04,FALSE,NA,"700367187953856517",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",506,FALSE,FALSE,NA,NA,2016,2
"Inequality Will Not Go Away On Its Own. Here’s How to Close the Gap. via @thenation https://t.co/phkG7d736c",FALSE,1057,NA,2016-02-18 16:41:03,FALSE,NA,"700359383667122177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",534,FALSE,FALSE,NA,NA,2016,2
"We need to end prisons for profit, which result in an over-incentive to arrest, jail and detain, in order to keep prison beds full.",FALSE,4359,NA,2016-02-18 14:18:05,FALSE,NA,"700323405380235264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",2251,FALSE,FALSE,NA,NA,2016,2
"The political revolution continues in Nevada, but we can’t do it without you. If we show up on caucus day, we can win—it’s that simple.",FALSE,3266,NA,2016-02-18 05:11:12,FALSE,NA,"700185777800482820",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1230,FALSE,FALSE,NA,NA,2016,2
"Acclaimed artist and actvist Shepard Fairey has a new design in the Bernie Store: https://t.co/TeOfYwtwWo
https://t.co/i9RIoz9AsO",FALSE,1825,NA,2016-02-18 02:31:12,FALSE,NA,"700145509697097731",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",924,FALSE,FALSE,NA,NA,2016,2
"Nevada, participate in democracy this Saturday and go caucus: https://t.co/PbKKnEpRxX #NVforBernie",FALSE,1023,NA,2016-02-18 02:09:16,FALSE,NA,"700139991620386816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",485,FALSE,FALSE,NA,NA,2016,2
"Ben Cohen stopped by three of our SC offices today to talk about ending Citizens United. Here he is in Greenville. https://t.co/gUS9oaM6dt",FALSE,1543,NA,2016-02-18 02:02:07,FALSE,NA,"700138191420960772",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",556,FALSE,FALSE,NA,NA,2016,2
"We must heed Pope Francis' call to put compassion at the center of our immigration policy.  https://t.co/17jgI5cX00",FALSE,2330,NA,2016-02-18 01:11:45,FALSE,NA,"700125517517729792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",1029,FALSE,FALSE,NA,NA,2016,2
"Today, shamefully, we have more than 12 million Latinos living in poverty in this country. https://t.co/p7N4IGKePd",FALSE,2868,NA,2016-02-18 00:46:31,FALSE,NA,"700119164996886528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1634,FALSE,FALSE,NA,NA,2016,2
"The Red Hot @ChiliPeppers have a message for you...
https://t.co/5TSqFrZV9S",FALSE,6594,NA,2016-02-17 23:30:51,FALSE,NA,"700100125666873345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",3980,FALSE,FALSE,NA,NA,2016,2
"If there is a high turnout on Saturday, I think we can win. I urge you all: come out with your family and caucus. https://t.co/X3ACxiQQg5",FALSE,2454,NA,2016-02-17 22:44:07,FALSE,NA,"700088364532260864",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1279,FALSE,FALSE,NA,NA,2016,2
"We must put an end to discriminatory laws and the purging of minority-community names from voting rolls.",FALSE,2341,NA,2016-02-14 14:12:03,FALSE,NA,"698872335839801345",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",872,FALSE,FALSE,NA,NA,2016,2
"As President, I will make public colleges and universities free, and we’re going to pay for it by putting a tax on Wall Street speculation.",FALSE,10242,NA,2016-02-14 04:56:05,FALSE,NA,"698732418421780480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",3967,FALSE,FALSE,NA,NA,2016,2
"We must not accept a nation in which billionaires compete as to the size of their super-yachts, while children in America go hungry.",FALSE,4566,NA,2016-02-14 03:47:05,FALSE,NA,"698715054359719937",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",2114,FALSE,FALSE,NA,NA,2016,2
"GOTV for our campaign in Nevada is under way. I need your help. Sign up for a shift:
https://t.co/wcqLpSqIvW https://t.co/gy8ghl530P",FALSE,1334,NA,2016-02-14 02:49:06,FALSE,NA,"698700462392942592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",652,FALSE,FALSE,NA,NA,2016,2
"This looks to me like Colorado is prepared to make a political revolution. #BernieInDenver
https://t.co/heT73SlCcS",FALSE,1987,NA,2016-02-14 01:52:50,FALSE,NA,"698686304666710019",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",765,FALSE,FALSE,NA,NA,2016,2
"$15 and a union - a phrase that won't be heard at tonight’s #GOPDebate. That’s why we organize. https://t.co/g97fqVCdVo",FALSE,1359,NA,2016-02-14 01:43:11,FALSE,NA,"698683877276016641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BernieSanders",571,FALSE,FALSE,NA,NA,2016,2
