"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","yr","mo"
"Recognizing privilege and dismantling systemic racism is on all of us. #DemTownHall
https://t.co/6X1U5qqrql",FALSE,1025,NA,2016-02-24 03:18:35,FALSE,NA,"702331763746435073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",510,FALSE,FALSE,NA,NA,2016,2
"""I'm most concerned about the kids who are left out and left behind."" #DemTownHall",FALSE,996,NA,2016-02-24 02:49:11,FALSE,NA,"702324364386107392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",401,FALSE,FALSE,NA,NA,2016,2
"We will never let Republicans privatize Social Security. We will protect it and expand it. #DemTownHall",FALSE,1114,NA,2016-02-24 02:46:50,FALSE,NA,"702323771076640768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",455,FALSE,FALSE,NA,NA,2016,2
"People who are working hard should get the respect, dignity, and income they deserve. Middle-class families need a raise. #DemTownHall",FALSE,1463,NA,2016-02-24 02:35:23,FALSE,NA,"702320891435356160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",598,FALSE,FALSE,NA,NA,2016,2
"We need to make college affordable. We also need to lift the enormous burden of student debt that millions carry right now. #DemTownHall",FALSE,1624,NA,2016-02-24 02:31:12,FALSE,NA,"702319836903428097",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",709,FALSE,FALSE,NA,NA,2016,2
"Systemic racism is found in our criminal justice system, housing, education—but it's also cultural. We have to combat it all. #DemTownHall",FALSE,1464,NA,2016-02-24 02:17:44,FALSE,NA,"702316449956806656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",799,FALSE,FALSE,NA,NA,2016,2
"There is one candidate, in either party, who's prepared to keep us safe as commander in chief. She's on stage at the #DemTownHall right now.",FALSE,1333,NA,2016-02-24 02:13:44,FALSE,NA,"702315442526887936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",463,FALSE,FALSE,NA,NA,2016,2
"A chilling explainer from @voxdotcom on the state of gun violence in America. https://t.co/rA3zGuqEpH",FALSE,881,NA,2016-02-24 01:25:09,FALSE,NA,"702303217510694913",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",602,FALSE,FALSE,NA,NA,2016,2
"“If there’s another child out there that can be saved, I will do this for the rest of my life.” -Gwen Carr https://t.co/Ex3PbltSYF",FALSE,997,NA,2016-02-23 23:24:09,FALSE,NA,"702272764871368704",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",443,FALSE,FALSE,NA,NA,2016,2
"If this team wins the White House, Virginia is invited to come by and dance any time. https://t.co/K0YclxQQbv https://t.co/QPdB1NjE21",FALSE,2672,NA,2016-02-23 22:05:16,FALSE,NA,"702252915080216576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",838,FALSE,FALSE,NA,NA,2016,2
"Just a reminder.  https://t.co/w7GAQmz1vv",FALSE,1093,NA,2016-02-23 20:53:36,FALSE,NA,"702234878931292160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",422,FALSE,FALSE,NA,NA,2016,2
"Racial inequality isn’t just a symptom of economic inequality. https://t.co/4FOHoZpRQI",FALSE,1164,NA,2016-02-23 20:37:04,FALSE,NA,"702230719314190337",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",818,FALSE,FALSE,NA,NA,2016,2
"It’s time to close this dangerous loophole in our gun laws. https://t.co/re1U5IXQ0J",FALSE,1010,NA,2016-02-23 19:08:29,FALSE,NA,"702208425753759744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",456,FALSE,FALSE,NA,NA,2016,2
"Wall Street can never be allowed to wreck Main Street again. No bank can be too big to fail and no executive can be too powerful to jail.",FALSE,1954,NA,2016-02-23 18:12:36,FALSE,NA,"702194363187773440",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",788,FALSE,FALSE,NA,NA,2016,2
"El país necesita un líder que mantenga a nuestras familias seguras.",FALSE,712,NA,2016-02-23 17:04:30,FALSE,NA,"702177224389173249",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",296,FALSE,FALSE,NA,NA,2016,2
"We shouldn't force families to choose between breaking apart or living in fear. https://t.co/jZQx2toJot",FALSE,933,NA,2016-02-23 16:00:40,FALSE,NA,"702161159328284673",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",444,FALSE,FALSE,NA,NA,2016,2
"Hillary and Dr. Glenda Glover of @TSUedu: HBCUs are fundamental to the basic bargain of America. https://t.co/euMOnSfffy",FALSE,514,NA,2016-02-23 14:03:45,FALSE,NA,"702131737300770817",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",248,FALSE,FALSE,NA,NA,2016,2
"In Ohio and across the country, Republicans are once again attacking women's health. We won't stand for this. https://t.co/X2w3ul2now",FALSE,2045,NA,2016-02-23 01:32:16,FALSE,NA,"701942619228737537",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1144,FALSE,FALSE,NA,NA,2016,2
"“She is the 'what can I do?' candidate.” @BillClinton on Hillary’s commitment to helping communities left behind.
https://t.co/IHIQ35vpy5",FALSE,1704,NA,2016-02-23 00:25:51,FALSE,NA,"701925905879293952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",952,FALSE,FALSE,NA,NA,2016,2
"Gun manufacturers should be held accountable when they endanger Americans. Add your name if you agree: https://t.co/T9nZ3kFPEm",FALSE,1403,"HillaryClinton",2016-02-22 23:33:01,FALSE,"701878913375608832","701912609692504064","1339835893","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",668,FALSE,FALSE,NA,NA,2016,2
".@clairecmc If ever cancer picked the wrong person to mess with, it's you. Stay strong and take care of yourself. I'm in your corner. -H",FALSE,3435,NA,2016-02-22 22:30:20,FALSE,NA,"701896834172723202",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1363,FALSE,FALSE,NA,NA,2016,2
"How one law gives gun makers immunity from accountability and could derail justice for Sandy Hook families. https://t.co/qNgOGW2q41",FALSE,1271,NA,2016-02-22 21:19:07,FALSE,NA,"701878913375608832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",814,FALSE,FALSE,NA,NA,2016,2
"Hillary’s doing a Facebook Q&amp;A with @theGrio this afternoon! Join the conversation and leave your questions here: https://t.co/h42T01MMxX",FALSE,819,NA,2016-02-22 20:33:55,FALSE,NA,"701867535537414144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",311,FALSE,FALSE,NA,NA,2016,2
"It's 2016. A woman's place is...wherever she wants it to be. https://t.co/lkXdirHlap",FALSE,4120,NA,2016-02-22 19:36:12,FALSE,NA,"701853013162467331",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2358,FALSE,FALSE,NA,NA,2016,2
"We need to protect and build on @POTUS' progress. https://t.co/UbyBrMzx3M",FALSE,1062,NA,2016-02-22 19:24:49,FALSE,NA,"701850145219067904",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",445,FALSE,FALSE,NA,NA,2016,2
"What’s at stake in this election is whether or not we’re going to help every kid reach their potential.
https://t.co/8tbBPtVz8k",FALSE,1508,NA,2016-02-22 18:05:43,FALSE,NA,"701830242680180736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",749,FALSE,FALSE,NA,NA,2016,2
"If we face the reality of systemic racism, we can begin to reform our broken criminal justice &amp; immigration systems. https://t.co/NsCvcshTGy",FALSE,2299,NA,2016-02-22 13:57:12,FALSE,NA,"701767700775890945",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1119,FALSE,FALSE,NA,NA,2016,2
"Torture doesn't work. It's wrong. These dangerous words from Republicans have no place in our country. https://t.co/Pzf29j5ayo -H",FALSE,2852,NA,2016-02-22 03:33:01,FALSE,NA,"701610619796111361",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1437,FALSE,FALSE,NA,NA,2016,2
"Behind the scenes *right* after our win in Nevada.
https://t.co/pIOCKkXxg8",FALSE,1949,NA,2016-02-22 00:37:48,FALSE,NA,"701566522259419136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",752,FALSE,FALSE,NA,NA,2016,2
"Together, this is the kind of world we can build for the next generations.
https://t.co/uGSDNSQBSC",FALSE,1945,NA,2016-02-21 22:41:27,FALSE,NA,"701537245359046657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",975,FALSE,FALSE,NA,NA,2016,2
"@AntonioFrench @HillaryClinton @MO4Hillary Love this!",FALSE,147,"AntonioFrench",2016-02-21 22:02:27,FALSE,"701462425489563648","701527429018419200","14090948","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",59,FALSE,FALSE,NA,NA,2016,2
"“Some may have doubted us, but we never doubted each other. This one’s for you.” https://t.co/DW65jIcS4z https://t.co/5qAHulA49h",FALSE,1699,NA,2016-02-21 21:56:18,FALSE,NA,"701525879936180229",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",554,FALSE,FALSE,NA,NA,2016,2
"What did Hillary do right after winning Nevada? Headed to Texas to defend voting rights. https://t.co/x7MvEQxuZ5 https://t.co/wbygxjARxm",FALSE,1491,NA,2016-02-21 21:29:01,FALSE,NA,"701519014007275521",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",676,FALSE,FALSE,NA,NA,2016,2
"Our hearts are in Kalamazoo today. We must end this epidemic. Communities across the country are paying the cost for inaction. -H",FALSE,2442,NA,2016-02-21 20:58:30,FALSE,NA,"701511335260069888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1126,FALSE,FALSE,NA,NA,2016,2
"Flint wasn't just treated with indifference, it was treated with neglect, and that isn't acceptable. https://t.co/Eu5c9yYLkt",FALSE,1760,NA,2016-02-21 20:29:21,FALSE,NA,"701504001028845570",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",742,FALSE,FALSE,NA,NA,2016,2
"Our schools should lead students towards opportunity, not prison. https://t.co/yCwzTQ7ADn",FALSE,2177,NA,2016-02-21 18:40:32,FALSE,NA,"701476615897874433",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1042,FALSE,FALSE,NA,NA,2016,2
"Have student debt? Here's a real plan to help you right now, explained by @MichelleWKwan and @Vivek_Vis.
https://t.co/8oQ56WWRXD",FALSE,1291,NA,2016-02-21 15:28:32,FALSE,NA,"701428296861376512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",778,FALSE,FALSE,NA,NA,2016,2
"In 2015, @Simone_Biles leapt into record books as the world's most decorated woman gymnast. https://t.co/n2sb0AK1lG https://t.co/L4oBBOYMgF",FALSE,1655,NA,2016-02-21 13:58:19,FALSE,NA,"701405593026875393",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",544,FALSE,FALSE,NA,NA,2016,2
"This is a campaign to break down every barrier that holds us back. If we work together, anything is possible.
https://t.co/eUGMhvt3vS",FALSE,3314,NA,2016-02-21 01:50:09,FALSE,NA,"701222343658467328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1740,FALSE,FALSE,NA,NA,2016,2
"Some may have doubted us, but we never doubted each other. https://t.co/JvToYvW3jQ",FALSE,2523,NA,2016-02-21 00:57:54,FALSE,NA,"701209194112937985",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",939,FALSE,FALSE,NA,NA,2016,2
"“I’ve never believed in dividing America between ‘us’ and ‘them.’ We are all in this together. We all have to do our part.” —Hillary",FALSE,3322,NA,2016-02-20 23:23:56,FALSE,NA,"701185548107571203",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1553,FALSE,FALSE,NA,NA,2016,2
"No one can get this done alone—not even the President of the United States. It’s got to be the mission of our entire nation.",FALSE,2134,NA,2016-02-20 23:23:30,FALSE,NA,"701185438216810496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",843,FALSE,FALSE,NA,NA,2016,2
"The truth is, we aren’t a single-issue country. We need more than a plan for the big banks. The middle class needs a raise.",FALSE,2154,NA,2016-02-20 23:21:49,FALSE,NA,"701185014860533760",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",860,FALSE,FALSE,NA,NA,2016,2
"Americans are right to be angry. But we’re also hungry for real solutions.",FALSE,1719,NA,2016-02-20 23:20:29,FALSE,NA,"701184679903436800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",682,FALSE,FALSE,NA,NA,2016,2
"This is your campaign. It is a campaign to break down every barrier that holds you back.",FALSE,1593,NA,2016-02-20 23:18:20,FALSE,NA,"701184136778752000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",596,FALSE,FALSE,NA,NA,2016,2
"“To all my supporters out there—some may have doubted us, but we never doubted each other. This one’s for you.” —Hillary in NV",FALSE,2309,NA,2016-02-20 23:17:34,FALSE,NA,"701183946428702726",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",936,FALSE,FALSE,NA,NA,2016,2
"Nevada: ✅. Watch Hillary's victory speech live from Las Vegas: https://t.co/l8fXj23LdE",FALSE,1213,NA,2016-02-20 23:16:02,FALSE,NA,"701183559541923841",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",525,FALSE,FALSE,NA,NA,2016,2
"Send a message to Hillary and tell her you’ve got her back all the way to the White House. https://t.co/T1J8VcjX8o",FALSE,2146,NA,2016-02-20 22:59:32,FALSE,NA,"701179404941131776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",689,FALSE,FALSE,NA,NA,2016,2
"Text CONGRATS to 47246 to tell Hillary you’re proud to be on her team today. https://t.co/6lCdSC6Hzz",FALSE,2005,NA,2016-02-20 22:47:18,FALSE,NA,"701176328696025090",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",579,FALSE,FALSE,NA,NA,2016,2
"Together, we can win the nomination and keep working to break every barrier holding Americans back. Chip in now: https://t.co/KGCGiAS19S",FALSE,1943,NA,2016-02-20 22:34:29,FALSE,NA,"701173100596092928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",788,FALSE,FALSE,NA,NA,2016,2
"The feeling is mutual, Nevada. https://t.co/Z32JkpNKAp",FALSE,5799,NA,2016-02-20 22:24:48,FALSE,NA,"701170664770772992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",2584,FALSE,FALSE,NA,NA,2016,2
"To everyone who turned out in every corner of Nevada with determination and heart: This is your win. Thank you. -H",FALSE,9567,NA,2016-02-20 22:16:16,FALSE,NA,"701168517345841153",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",4541,FALSE,FALSE,NA,NA,2016,2
"No podemos permitir que un republicano gane las elecciones.",FALSE,1514,NA,2016-02-20 22:00:46,FALSE,NA,"701164616865423360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",850,FALSE,FALSE,NA,NA,2016,2
"Nevada: If you’re in line and have a question or need help at your caucus location, call 1-702-550-8008. #NVDemsCaucus",FALSE,948,NA,2016-02-20 21:04:34,FALSE,NA,"701150474007945218",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",503,FALSE,FALSE,NA,NA,2016,2
"Nevada: If you're in line, stay there—and talk to your neighbors about Hillary! https://t.co/EUXz3Dwpoh",FALSE,1616,NA,2016-02-20 20:54:15,FALSE,NA,"701147880019644417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",667,FALSE,FALSE,NA,NA,2016,2
"Stay in line, Nevada! You can still caucus if you’re in line. https://t.co/NuxaqNZIRQ",FALSE,1015,NA,2016-02-20 20:21:46,FALSE,NA,"701139705476337667",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",438,FALSE,FALSE,NA,NA,2016,2
"This is what we're fighting for in Nevada. https://t.co/KdsmUU4PVe",FALSE,824,NA,2016-02-20 19:33:45,FALSE,NA,"701127617706065920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",350,FALSE,FALSE,NA,NA,2016,2
"Nevada: Doors don’t close until noon. Find your caucus location here: https://t.co/sK24GnjMNX https://t.co/aLvU3Eo5gS",FALSE,827,NA,2016-02-20 19:24:33,FALSE,NA,"701125304325173248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",365,FALSE,FALSE,NA,NA,2016,2
"Let’s do this, Nevada. https://t.co/39foMYJXFP https://t.co/mBmTdn2IPE",FALSE,1296,NA,2016-02-20 19:00:17,FALSE,NA,"701119196898467841",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",542,FALSE,FALSE,NA,NA,2016,2
"In a few hours, Nevadans will head out to caucus. RT if you're standing with Hillary. https://t.co/e6hXdfloJX",FALSE,1653,NA,2016-02-20 18:27:04,FALSE,NA,"701110837910622208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1402,FALSE,FALSE,NA,NA,2016,2
"Hillary está luchando por Karla y millones de familias que no deben vivir con miedo. https://t.co/IjZ9oj0qGZ",FALSE,703,NA,2016-02-20 17:28:41,FALSE,NA,"701096145372717056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",337,FALSE,FALSE,NA,NA,2016,2
"Caucus day is here, Nevada! Text NVCOMMIT to 47246 to find your caucus location, and get there by 11 a.m. Hillary's counting on you.",FALSE,1000,NA,2016-02-20 17:02:06,FALSE,NA,"701089456200278018",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",411,FALSE,FALSE,NA,NA,2016,2
"Will Ferrell has a message for you, Nevada: Caucus for Hillary today at 11AM. Your location: https://t.co/39foMYsmhf
https://t.co/FGIu9RkgXg",FALSE,2697,NA,2016-02-20 16:04:02,FALSE,NA,"701074843861544960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1648,FALSE,FALSE,NA,NA,2016,2
"Hillary quiere arreglar nuestro sistema migratorio. Luchará para mantener a las familias unidas.",FALSE,829,NA,2016-02-20 15:08:51,FALSE,NA,"701060956353392640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",365,FALSE,FALSE,NA,NA,2016,2
"The Nevada caucus is TODAY! Now is the time to stand with Hillary. Join the team: https://t.co/h7hhcQB5Jz https://t.co/rHBlMGkQ2D",FALSE,2234,NA,2016-02-20 14:08:58,FALSE,NA,"701045886131052546",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",1026,FALSE,FALSE,NA,NA,2016,2
"Ningún niño debe de tener miedo de estar separada de sus padres. Necesitamos mantener a las familias unidas.
https://t.co/8mZOgUW6wD",FALSE,1187,NA,2016-02-20 00:01:59,FALSE,NA,"700832732948013056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",623,FALSE,FALSE,NA,NA,2016,2
"Proud to stand w/ @KrisGoldsmith85: Our vets suffering from PTS deserve action and a fair hearing. #fairness4vets https://t.co/G9zi9AjBl1 -H",FALSE,760,NA,2016-02-19 22:54:23,FALSE,NA,"700815722197467136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",382,FALSE,FALSE,NA,NA,2016,2
"Do all the good you can, for all the people you can, for as long as you can.
https://t.co/D8hhVm8KFY",FALSE,2548,NA,2016-02-19 22:17:12,FALSE,NA,"700806367267848193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1560,FALSE,FALSE,NA,NA,2016,2
"Kids being sent into the criminal justice system instead of school is a civil rights issue, and it needs to end.
https://t.co/zsvZP1fpH2",FALSE,1599,NA,2016-02-19 20:41:20,FALSE,NA,"700782237646606336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",769,FALSE,FALSE,NA,NA,2016,2
"Too many kids are being criminalized instead of educated. Here's how we will end the school-to-prison pipeline: https://t.co/hHezXRyj4C",FALSE,1747,NA,2016-02-19 20:09:28,FALSE,NA,"700774221883039746",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",889,FALSE,FALSE,NA,NA,2016,2
".@POTUS' achievements speak for themselves. The idea that supporting him is a ploy to win black votes is baffling. https://t.co/BcqarX4rZ9",FALSE,2066,NA,2016-02-19 19:25:52,FALSE,NA,"700763247679373312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1130,FALSE,FALSE,NA,NA,2016,2
"So proud to have Congressman Jim Clyburn on this team. https://t.co/pmD9jdLr7q",FALSE,2173,NA,2016-02-19 18:45:54,FALSE,NA,"700753190795485186",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",927,FALSE,FALSE,NA,NA,2016,2
"“We feel very blessed with opportunity—like we’ve reached our American dream. That started with an immigrant story.”
https://t.co/eiqWnQXP30",FALSE,6563,NA,2016-02-19 17:39:17,FALSE,NA,"700736425042415616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",3052,FALSE,FALSE,NA,NA,2016,2
"Last summer, Sandra Bland lost her life in police custody. Now, her mother is channeling her grief into action. https://t.co/pSRTymahhQ",FALSE,1135,NA,2016-02-19 16:49:19,FALSE,NA,"700723852201086976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",599,FALSE,FALSE,NA,NA,2016,2
"Millions of families like Karla’s live in fear of deportation. We need a president who will fight to protect them. https://t.co/Rx9Jce8Sl4",FALSE,1410,NA,2016-02-19 14:01:46,FALSE,NA,"700681684593811459",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",632,FALSE,FALSE,NA,NA,2016,2
"Behind the vote totals and the delegate counts are the voters themselves. Their stories: https://t.co/IBaaTPJGoa https://t.co/2mIN2qJiz1",FALSE,1027,NA,2016-02-17 18:24:26,FALSE,NA,"700023011995492352",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",441,FALSE,FALSE,NA,NA,2016,2
"""She was making points about privilege that minorities always make, but it packed such a different punch."" -@rembert https://t.co/0h0A9uUib6",FALSE,1055,NA,2016-02-17 17:08:26,FALSE,NA,"700003887294652416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",571,FALSE,FALSE,NA,NA,2016,2
"Anyone asking for your vote has to grapple with the reality of inequality in America—and offer real plans to fix it. https://t.co/pplUKyUnrY",FALSE,2251,NA,2016-02-17 15:52:34,FALSE,NA,"699984795053514756",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1056,FALSE,FALSE,NA,NA,2016,2
"No American should work 40 hours/week and still struggle to make ends meet—not in Alabama and not anywhere else. https://t.co/VpUp3jWL29 -H",FALSE,1647,NA,2016-02-17 13:50:36,FALSE,NA,"699954097584279552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",826,FALSE,FALSE,NA,NA,2016,2
"These are not only issues of economic inequality—they are also issues of racial inequality.
https://t.co/PQf21DUWyc",FALSE,2135,NA,2016-02-17 03:45:32,FALSE,NA,"699801830352523266",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HillaryClinton",1163,FALSE,FALSE,NA,NA,2016,2
"Something’s wrong when the median wealth for black families is a tiny fraction of what it is for white families. https://t.co/lehHVwUS3k",FALSE,1605,NA,2016-02-17 02:54:47,FALSE,NA,"699789058407579648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",823,FALSE,FALSE,NA,NA,2016,2
"Los líderes deben estar listos para cualquier cosa. Hillary tiene la experiencia y es la candidata más preparada.",FALSE,870,NA,2016-02-16 23:15:18,FALSE,NA,"699733821500039168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",375,FALSE,FALSE,NA,NA,2016,2
"We need real plans to combat systemic racism and remove the barriers holding African Americans back. Hillary's plan: https://t.co/8EsDQhjJgU",FALSE,1310,NA,2016-02-16 21:49:01,FALSE,NA,"699712107336568832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HillaryClinton",797,FALSE,FALSE,NA,NA,2016,2
